card_code,rarity,is_parallel_name,name_ja,sell_price_jpy,buy_price_jpy,raw_sell_price_text,raw_buy_price_text,sell_url,buy_url,is_suspicious,error_message
hSD01-016,P,1,春先のどか(パラレル/トリオチャレンジ2025 Spring),79800,64000,"79,800 円","64,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10019,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10019,0,
hSD01-017,C,0,マネちゃん(hBP04),120,10,120 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp04/10218,https://yuyu-tei.jp/buy/hocg/card/hbp04/10218,0,
hSD01-017,P,1,マネちゃん(パラレル/ベーシックPRパック vol.3),1280,500,"1,280 円",500 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10008,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10008,0,
hSD01-017,S,1,マネちゃん(パラレル/hBP04),1980,1400,"1,980 円","1,400 円",https://yuyu-tei.jp/sell/hocg/card/hbp04/10219,https://yuyu-tei.jp/buy/hocg/card/hbp04/10219,0,
hSD05-001,OC,0,轟はじめ,80,5,80 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hsd05/10001,https://yuyu-tei.jp/buy/hocg/card/hsd05/10001,0,
hSD05-002,C,0,轟はじめ,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hsd05/10002,,0,
hSD05-002,P,1,轟はじめ(パラレル/ベーシックPRパック vol.5),280,5,280 円,5 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10021,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10021,0,
hSD05-003,C,0,轟はじめ,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hsd05/10003,,0,
hSD05-004,U,0,轟はじめ,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hsd05/10004,,0,
hSD05-005,C,0,轟はじめ,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hsd05/10005,,0,
hSD05-006,C,0,轟はじめ,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hsd05/10006,,0,
hSD05-007,U,0,轟はじめ,180,30,180 円,30 円,https://yuyu-tei.jp/sell/hocg/card/hsd05/10007,https://yuyu-tei.jp/buy/hocg/card/hsd05/10007,0,
hSD05-008,R,0,轟はじめ,80,5,80 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hsd05/10008,https://yuyu-tei.jp/buy/hocg/card/hsd05/10008,0,
hSD05-009,RR,0,轟はじめ,120,5,120 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hsd05/10009,https://yuyu-tei.jp/buy/hocg/card/hsd05/10009,0,
hSD05-009,SR,1,轟はじめ(パラレル),580,200,580 円,200 円,https://yuyu-tei.jp/sell/hocg/card/hbp03/10230,https://yuyu-tei.jp/buy/hocg/card/hbp03/10230,0,
hSD05-010,U,0,儒烏風亭らでん,120,10,120 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hsd05/10010,https://yuyu-tei.jp/buy/hocg/card/hsd05/10010,0,
hSD05-011,P,1,一条梨々華(パラレル/ベーシックPRパック vol.8),420,20,420 円,20 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10037,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10037,0,
hSD05-011,U,0,一条莉々華,280,100,280 円,100 円,https://yuyu-tei.jp/sell/hocg/card/hsd05/10011,https://yuyu-tei.jp/buy/hocg/card/hsd05/10011,0,
hSD05-012,U,0,火威青,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hsd05/10012,,0,
hSD05-013,U,0,音乃瀬奏,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hsd05/10013,,0,
hSD05-014,C,0,ばんぺん,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hsd05/10014,,0,
hY01-001,C,0,白エール,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/yell01/10001,,0,
