card_code,rarity,is_parallel_name,name_ja,sell_price_jpy,buy_price_jpy,raw_sell_price_text,raw_buy_price_text,sell_url,buy_url,is_suspicious,error_message
hSD01-018,P,1,サブパソコン(パラレル/ベーシックPRパック vol.3),780,350,780 円,350 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10009,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10009,0,
hSD01-018,SR,1,サブパソコン(パラレル/姫森ルーナ),980,500,980 円,500 円,https://yuyu-tei.jp/sell/hocg/card/ohc01/10004,https://yuyu-tei.jp/buy/hocg/card/ohc01/10004,0,
hSD07-001,OC,0,不知火フレア,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hsd07/10001,,0,
hSD07-002,C,0,不知火フレア,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hsd07/10002,,0,
hSD07-002,C,1,不知火フレア(パラレル/hBP05),80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10203,,0,
hSD07-002,HR,1,不知火フレア(パラレル/HR),3980,2800,"3,980 円","2,800 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10209,https://yuyu-tei.jp/buy/hocg/card/hbp05/10209,0,
hSD07-002,P,1,不知火フレア(パラレル/ベーシックPRパック vol.5),280,5,280 円,5 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10022,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10022,0,
hSD07-003,C,0,不知火フレア(エラッタ前),80,2,80 円,2 円,https://yuyu-tei.jp/sell/hocg/card/hsd07/10003,https://yuyu-tei.jp/buy/hocg/card/hsd07/10016,0,
hSD07-004,U,0,不知火フレア,80,5,80 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hsd07/10004,https://yuyu-tei.jp/buy/hocg/card/hsd07/10004,0,
hSD07-005,C,0,不知火フレア,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hsd07/10005,,0,
hSD07-006,C,0,不知火フレア,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hsd07/10006,,0,
hSD07-007,SR,1,不知火フレア(パラレル/hBP06),1480,400,"1,480 円",400 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10216,https://yuyu-tei.jp/buy/hocg/card/hbp06/10216,0,
hSD07-007,U,0,不知火フレア(エラッタ前),120,3,120 円,3 円,https://yuyu-tei.jp/sell/hocg/card/hsd07/10007,https://yuyu-tei.jp/buy/hocg/card/hsd07/10007,0,
hSD07-008,R,0,不知火フレア,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hsd07/10008,,0,
hSD07-009,RR,0,不知火フレア,180,10,180 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hsd07/10009,https://yuyu-tei.jp/buy/hocg/card/hsd07/10009,0,
hSD07-009,SR,1,不知火フレア(パラレル),580,150,580 円,150 円,https://yuyu-tei.jp/sell/hocg/card/hbp03/10232,https://yuyu-tei.jp/buy/hocg/card/hbp03/10232,0,
hSD07-010,U,0,白銀ノエル,50,3,50 円,3 円,https://yuyu-tei.jp/sell/hocg/card/hsd07/10010,https://yuyu-tei.jp/buy/hocg/card/hsd07/10010,0,
hSD07-011,U,0,さくらみこ,80,5,80 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hsd07/10011,https://yuyu-tei.jp/buy/hocg/card/hsd07/10011,0,
hSD07-012,U,0,尾丸ポルカ,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hsd07/10012,,0,
hSD07-013,U,0,星街すいせい,80,5,80 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hsd07/10013,https://yuyu-tei.jp/buy/hocg/card/hsd07/10013,0,
hSD07-014,P,1,不知火建設(パラレル/エクストリーマーカップ2025店舗予選-Summer-),180,,180 円,,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10023,,0,
hSD07-014,U,0,不知火建設,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hsd07/10014,,0,
hSD07-015,C,0,エルフレンド,80,5,80 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hsd07/10015,https://yuyu-tei.jp/buy/hocg/card/hsd07/10015,0,
hY06-001,C,0,黄エール,120,10,120 円,10 円,https://yuyu-tei.jp/sell/hocg/card/yell01/10012,https://yuyu-tei.jp/buy/hocg/card/yell01/10012,0,
