card_code,rarity,is_parallel_name,name_ja,sell_price_jpy,buy_price_jpy,raw_sell_price_text,raw_buy_price_text,sell_url,buy_url,is_suspicious,error_message
hBP06-071,SR,1,ラプラス・ダークネス(パラレル),680,350,680 円,350 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10148,https://yuyu-tei.jp/buy/hocg/card/hbp06/10148,0,
hBP06-072,C,0,夏色まつり,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10149,,0,
hBP06-072,S,1,夏色まつり(パラレル),220,50,220 円,50 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10150,https://yuyu-tei.jp/buy/hocg/card/hbp06/10150,0,
hBP06-073,U,0,夏色まつり,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10151,,0,
hBP06-074,C,0,夏色まつり,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10152,,0,
hBP06-074,S,1,夏色まつり(パラレル),180,30,180 円,30 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10153,https://yuyu-tei.jp/buy/hocg/card/hbp06/10153,0,
hBP06-075,S,1,夏色まつり(パラレル),220,20,220 円,20 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10155,https://yuyu-tei.jp/buy/hocg/card/hbp06/10155,0,
hBP06-075,U,0,夏色まつり,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10154,,0,
hBP06-076,R,0,夏色まつり,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10156,,0,
hBP06-076,SR,1,夏色まつり(パラレル),680,300,680 円,300 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10157,https://yuyu-tei.jp/buy/hocg/card/hbp06/10157,0,
hBP06-077,RR,0,夏色まつり,120,2,120 円,2 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10158,https://yuyu-tei.jp/buy/hocg/card/hbp06/10158,0,
hBP06-077,SR,1,夏色まつり(パラレル),680,200,680 円,200 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10159,https://yuyu-tei.jp/buy/hocg/card/hbp06/10159,0,
hBP06-077,UR,1,夏色まつり(パラレル),3480,1600,"3,480 円","1,600 円",https://yuyu-tei.jp/sell/hocg/card/hbp06/10160,https://yuyu-tei.jp/buy/hocg/card/hbp06/10160,0,
hBP06-078,C,0,大空スバル,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10161,,0,
hBP06-078,S,1,大空スバル(パラレル),320,30,320 円,30 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10162,https://yuyu-tei.jp/buy/hocg/card/hbp06/10162,0,
hBP06-079,S,1,大空スバル(パラレル),320,30,320 円,30 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10164,https://yuyu-tei.jp/buy/hocg/card/hbp06/10164,0,
hBP06-079,U,0,大空スバル,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10163,,0,
hBP06-080,R,0,大空スバル,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10165,,0,
hBP06-080,SR,1,大空スバル(パラレル),1480,500,"1,480 円",500 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10166,https://yuyu-tei.jp/buy/hocg/card/hbp06/10166,0,
hBP06-081,RR,0,大空スバル,220,20,220 円,20 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10167,https://yuyu-tei.jp/buy/hocg/card/hbp06/10167,0,
hBP06-081,SR,1,大空スバル(パラレル),980,300,980 円,300 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10168,https://yuyu-tei.jp/buy/hocg/card/hbp06/10168,0,
hBP06-081,UR,1,大空スバル(パラレル),9980,6000,"9,980 円","6,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp06/10169,https://yuyu-tei.jp/buy/hocg/card/hbp06/10169,0,
hBP06-082,R,0,アーニャ・メルフィッサ,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10170,,0,
hBP06-082,SR,1,アーニャ・メルフィッサ(パラレル),580,150,580 円,150 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10171,https://yuyu-tei.jp/buy/hocg/card/hbp06/10171,0,
hBP06-083,R,0,ラムダック,120,5,120 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10172,https://yuyu-tei.jp/buy/hocg/card/hbp06/10172,0,
hBP06-083,SR,1,ラムダック(パラレル),1480,700,"1,480 円",700 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10173,https://yuyu-tei.jp/buy/hocg/card/hbp06/10173,0,
hBP06-084,S,1,AIこより(パラレル),280,50,280 円,50 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10175,https://yuyu-tei.jp/buy/hocg/card/hbp06/10175,0,
hBP06-084,U,0,AIこより,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10174,,0,
hBP06-085,S,1,フェイバリットパソコン(パラレル),980,300,980 円,300 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10177,https://yuyu-tei.jp/buy/hocg/card/hbp06/10177,0,
hBP06-085,U,0,フェイバリットパソコン,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10176,,0,
hBP06-086,C,0,愛情いっぱい召し上がれ♪,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10178,,0,
hBP06-086,S,1,愛情いっぱい召し上がれ♪(パラレル),500,100,500 円,100 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10179,https://yuyu-tei.jp/buy/hocg/card/hbp06/10179,0,
hBP06-087,S,1,しめじダンス(パラレル),780,200,780 円,200 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10181,https://yuyu-tei.jp/buy/hocg/card/hbp06/10181,0,
hBP06-087,U,0,しめじダンス,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10180,,0,
hBP06-088,C,0,ドッキリうさぎ,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10182,,0,
hBP06-088,S,1,ドッキリうさぎ(パラレル),420,50,420 円,50 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10183,https://yuyu-tei.jp/buy/hocg/card/hbp06/10183,0,
hBP06-089,C,0,ドローイングストリーム,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10184,,0,
hBP06-089,S,1,ドローイングストリーム(パラレル),780,300,780 円,300 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10185,https://yuyu-tei.jp/buy/hocg/card/hbp06/10185,0,
hBP06-090,S,1,ブルームステージ(パラレル),4980,1700,"4,980 円","1,700 円",https://yuyu-tei.jp/sell/hocg/card/hbp06/10187,https://yuyu-tei.jp/buy/hocg/card/hbp06/10187,0,
hBP06-090,U,0,ブルームステージ,320,10,320 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10186,https://yuyu-tei.jp/buy/hocg/card/hbp06/10186,0,
hBP06-091,S,1,ホロライブ1期生(パラレル),180,10,180 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10189,https://yuyu-tei.jp/buy/hocg/card/hbp06/10189,0,
hBP06-091,U,0,ホロライブ1期生,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10188,,0,
hBP06-092,C,0,マヨネーズちゅっちゅっ,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10190,,0,
hBP06-092,S,1,マヨネーズちゅっちゅっ(パラレル),280,100,280 円,100 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10191,https://yuyu-tei.jp/buy/hocg/card/hbp06/10191,0,
hBP06-093,U,0,山田ルイ54世,220,,220 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10192,,0,
hBP06-094,C,0,ワークアウト,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10193,,0,
hBP06-094,S,1,ワークアウト(パラレル),500,150,500 円,150 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10194,https://yuyu-tei.jp/buy/hocg/card/hbp06/10194,0,
hBP06-095,U,0,IDENTIFY -AREA 15-,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10195,,0,
hBP06-096,U,0,2人あわせてラムダック！,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10196,,0,
hBP06-097,C,0,カワイイスタジャン,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10197,,0,
hBP06-097,S,1,カワイイスタジャン(パラレル),680,200,680 円,200 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10198,https://yuyu-tei.jp/buy/hocg/card/hbp06/10198,0,
hBP06-098,S,1,鬼神刀「阿修羅」(パラレル),500,50,500 円,50 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10200,https://yuyu-tei.jp/buy/hocg/card/hbp06/10200,0,
hBP06-098,U,0,鬼神刀「阿修羅」,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10199,,0,
hBP06-099,S,1,ゆび(パラレル/エラッタ前),1280,400,"1,280 円",400 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10202,https://yuyu-tei.jp/buy/hocg/card/hbp06/10202,0,
hBP06-099,U,0,ゆび(エラッタ前),80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10201,,0,
hBP06-100,C,0,Chattino,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10203,,0,
hBP06-100,S,1,Chattino(パラレル),220,50,220 円,50 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10204,https://yuyu-tei.jp/buy/hocg/card/hbp06/10204,0,
hBP06-101,C,0,ムーナびと,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10205,,0,
hBP06-101,S,1,ムーナびと(パラレル),180,10,180 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10206,https://yuyu-tei.jp/buy/hocg/card/hbp06/10206,0,
hBP06-102,C,0,えびふらいおん,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10207,,0,
hBP06-102,S,1,えびふらいおん(パラレル),180,30,180 円,30 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10208,https://yuyu-tei.jp/buy/hocg/card/hbp06/10208,0,
hBP06-103,C,0,まつりす,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10209,,0,
hBP06-103,S,1,まつりす(パラレル),180,30,180 円,30 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10210,https://yuyu-tei.jp/buy/hocg/card/hbp06/10210,0,
hBP06-104,C,0,スバ友,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10211,,0,
hBP06-104,S,1,スバ友(パラレル),280,100,280 円,100 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10212,https://yuyu-tei.jp/buy/hocg/card/hbp06/10212,0,
hSD02-002,C,0,百鬼あやめ,120,2,120 円,2 円,https://yuyu-tei.jp/sell/hocg/card/hsd02/10002,https://yuyu-tei.jp/buy/hocg/card/hsd02/10002,0,
hSD02-002,C,1,百鬼あやめ(パラレル/hBP06),80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10228,,0,
hSD02-002,HR,1,百鬼あやめ(パラレル/HR),12800,9000,"12,800 円","9,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp06/10234,https://yuyu-tei.jp/buy/hocg/card/hbp06/10234,0,
hSD02-002,P,1,百鬼あやめ(パラレル/ベーシックPRパック vol.4),680,200,680 円,200 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10015,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10015,0,
hSD02-014,C,0,ぽよ余,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hsd02/10014,,0,
hSD02-014,P,1,ぽよ余(パラレル/ベーシックPRパック vol.8),500,30,500 円,30 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10036,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10036,0,
hSD07-007,SR,1,不知火フレア(パラレル/hBP06),1480,400,"1,480 円",400 円,https://yuyu-tei.jp/sell/hocg/card/hbp06/10216,https://yuyu-tei.jp/buy/hocg/card/hbp06/10216,0,
hSD07-007,U,0,不知火フレア(エラッタ前),120,3,120 円,3 円,https://yuyu-tei.jp/sell/hocg/card/hsd07/10007,https://yuyu-tei.jp/buy/hocg/card/hsd07/10007,0,
hY01-010,SY,0,白エール(ラオーラ・パンテーラ),1980,800,"1,980 円",800 円,https://yuyu-tei.jp/sell/hocg/card/yell01/10047,https://yuyu-tei.jp/buy/hocg/card/yell01/10047,0,
hY02-008,SY,0,緑エール(儒烏風亭らでん),2480,1200,"2,480 円","1,200 円",https://yuyu-tei.jp/sell/hocg/card/yell01/10048,https://yuyu-tei.jp/buy/hocg/card/yell01/10048,0,
hY03-013,SY,0,赤エール(一条莉々華),2480,1000,"2,480 円","1,000 円",https://yuyu-tei.jp/sell/hocg/card/yell01/10049,https://yuyu-tei.jp/buy/hocg/card/yell01/10049,0,
hY04-010,SY,0,青エール(ムーナ・ホシノヴァ),1480,600,"1,480 円",600 円,https://yuyu-tei.jp/sell/hocg/card/yell01/10050,https://yuyu-tei.jp/buy/hocg/card/yell01/10050,0,
hY05-008,SY,0,紫エール(ロボ子さん),1780,1000,"1,780 円","1,000 円",https://yuyu-tei.jp/sell/hocg/card/yell01/10051,https://yuyu-tei.jp/buy/hocg/card/yell01/10051,0,
hY06-007,SY,0,黄エール(夏色まつり),1780,1000,"1,780 円","1,000 円",https://yuyu-tei.jp/sell/hocg/card/yell01/10052,https://yuyu-tei.jp/buy/hocg/card/yell01/10052,0,
