card_code,rarity,is_parallel_name,name_ja,sell_price_jpy,buy_price_jpy,raw_sell_price_text,raw_buy_price_text,sell_url,buy_url,is_suspicious,error_message
hBP05-001,OUR,1,白銀ノエル(パラレル),9980,8000,"9,980 円","8,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10002,https://yuyu-tei.jp/buy/hocg/card/hbp05/10002,0,
hBP05-002,OSR,0,アイラニ・イオフィフティーン,180,5,180 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10003,https://yuyu-tei.jp/buy/hocg/card/hbp05/10003,0,
hBP05-002,OUR,1,アイラニ・イオフィフティーン(パラレル),2980,2000,"2,980 円","2,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10004,https://yuyu-tei.jp/buy/hocg/card/hbp05/10004,0,
hBP05-002,SEC,1,アイラニ・イオフィフティーン(パラレル/サイン),29800,15000,"29,800 円","15,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10005,https://yuyu-tei.jp/buy/hocg/card/hbp05/10005,0,
hBP05-003,OSR,0,尾丸ポルカ,320,20,320 円,20 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10006,https://yuyu-tei.jp/buy/hocg/card/hbp05/10006,0,
hBP05-003,OUR,1,尾丸ポルカ(パラレル),9980,6000,"9,980 円","6,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10007,https://yuyu-tei.jp/buy/hocg/card/hbp05/10007,0,
hBP05-003,SEC,1,尾丸ポルカ(パラレル/サイン),99800,50000,"99,800 円","50,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10008,https://yuyu-tei.jp/buy/hocg/card/hbp05/10008,0,
hBP05-004,OSR,0,猫又おかゆ,320,30,320 円,30 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10009,https://yuyu-tei.jp/buy/hocg/card/hbp05/10009,0,
hBP05-004,OUR,1,猫又おかゆ(パラレル),19800,12000,"19,800 円","12,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10010,https://yuyu-tei.jp/buy/hocg/card/hbp05/10010,0,
hBP05-005,OSR,0,癒月ちょこ,320,50,320 円,50 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10011,https://yuyu-tei.jp/buy/hocg/card/hbp05/10011,0,
hBP05-005,OUR,1,癒月ちょこ(パラレル),6980,3500,"6,980 円","3,500 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10012,https://yuyu-tei.jp/buy/hocg/card/hbp05/10012,0,
hBP05-005,SEC,1,癒月ちょこ(パラレル/サイン),49800,25000,"49,800 円","25,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10013,https://yuyu-tei.jp/buy/hocg/card/hbp05/10013,0,
hBP05-006,OSR,0,ネリッサ・レイヴンクロフト,320,100,320 円,100 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10014,https://yuyu-tei.jp/buy/hocg/card/hbp05/10014,0,
hBP05-006,OUR,1,ネリッサ・レイヴンクロフト(パラレル),12800,6500,"12,800 円","6,500 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10015,https://yuyu-tei.jp/buy/hocg/card/hbp05/10015,0,
hBP05-007,OSR,0,不知火フレア,220,5,220 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10016,https://yuyu-tei.jp/buy/hocg/card/hbp05/10016,0,
hBP05-007,OUR,1,不知火フレア(パラレル),5980,3000,"5,980 円","3,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10017,https://yuyu-tei.jp/buy/hocg/card/hbp05/10017,0,
hBP05-008,S,1,白銀ノエル(パラレル),180,5,180 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10019,https://yuyu-tei.jp/buy/hocg/card/hbp05/10019,0,
hBP05-008,U,0,白銀ノエル,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10018,,0,
hBP05-009,C,0,白銀ノエル,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10020,,0,
hBP05-009,P,1,白銀ノエル(パラレル/ベーシックPRパック vol.8),7980,3000,"7,980 円","3,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10135,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10135,0,
hBP05-009,S,1,白銀ノエル(パラレル),280,10,280 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10021,https://yuyu-tei.jp/buy/hocg/card/hbp05/10021,0,
hBP05-010,S,1,白銀ノエル(パラレル),780,350,780 円,350 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10023,https://yuyu-tei.jp/buy/hocg/card/hbp05/10023,0,
hBP05-010,U,0,白銀ノエル,120,5,120 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10022,https://yuyu-tei.jp/buy/hocg/card/hbp05/10022,0,
hBP05-011,P,1,白銀ノエル(パラレル/1st Anniversary Blooming Memories),680,150,680 円,150 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10111,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10111,0,
hBP05-011,R,0,白銀ノエル,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10024,,0,
hBP05-011,SR,1,白銀ノエル(パラレル),500,100,500 円,100 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10025,https://yuyu-tei.jp/buy/hocg/card/hbp05/10025,0,
hBP05-012,RR,0,白銀ノエル,180,,180 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10026,,0,
hBP05-012,SR,1,白銀ノエル(パラレル),680,200,680 円,200 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10027,https://yuyu-tei.jp/buy/hocg/card/hbp05/10027,0,
hBP05-012,UR,1,白銀ノエル(パラレル),4980,1700,"4,980 円","1,700 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10028,https://yuyu-tei.jp/buy/hocg/card/hbp05/10028,0,
hBP05-013,R,0,ときのそら,50,2,50 円,2 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10029,https://yuyu-tei.jp/buy/hocg/card/hbp05/10029,0,
hBP05-013,SR,1,ときのそら(パラレル),980,400,980 円,400 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10030,https://yuyu-tei.jp/buy/hocg/card/hbp05/10030,0,
hBP05-014,C,0,兎田ぺこら,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10031,,0,
hBP05-014,S,1,兎田ぺこら(パラレル),420,30,420 円,30 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10032,https://yuyu-tei.jp/buy/hocg/card/hbp05/10032,0,
hBP05-015,S,1,兎田ぺこら(パラレル),320,20,320 円,20 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10034,https://yuyu-tei.jp/buy/hocg/card/hbp05/10034,0,
hBP05-015,U,0,兎田ぺこら,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10033,,0,
hBP05-016,RR,0,兎田ぺこら,280,10,280 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10035,https://yuyu-tei.jp/buy/hocg/card/hbp05/10035,0,
hBP05-016,SEC,1,兎田ぺこら(パラレル/サイン),138000,110000,"138,000 円","110,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10038,https://yuyu-tei.jp/buy/hocg/card/hbp05/10038,0,
hBP05-016,SR,1,兎田ぺこら(パラレル),2980,1000,"2,980 円","1,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10036,https://yuyu-tei.jp/buy/hocg/card/hbp05/10036,0,
hBP05-016,UR,1,兎田ぺこら(パラレル),9980,6000,"9,980 円","6,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10037,https://yuyu-tei.jp/buy/hocg/card/hbp05/10037,0,
hBP05-017,R,0,姫森ルーナ,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10039,,0,
hBP05-017,SR,1,姫森ルーナ(パラレル),580,250,580 円,250 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10040,https://yuyu-tei.jp/buy/hocg/card/hbp05/10040,0,
hBP05-018,R,0,ベスティア・ゼータ,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10041,,0,
hBP05-018,SR,1,ベスティア・ゼータ(パラレル),420,100,420 円,100 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10042,https://yuyu-tei.jp/buy/hocg/card/hbp05/10042,0,
hBP05-019,S,1,アイラニ・イオフィフティーン(パラレル),180,5,180 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10044,https://yuyu-tei.jp/buy/hocg/card/hbp05/10044,0,
hBP05-019,U,0,アイラニ・イオフィフティーン,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10043,,0,
hBP05-020,C,0,アイラニ・イオフィフティーン,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10045,,0,
hBP05-020,S,1,アイラニ・イオフィフティーン(パラレル),180,10,180 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10046,https://yuyu-tei.jp/buy/hocg/card/hbp05/10046,0,
hBP05-021,S,1,アイラニ・イオフィフティーン(パラレル),180,5,180 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10048,https://yuyu-tei.jp/buy/hocg/card/hbp05/10048,0,
hBP05-021,U,0,アイラニ・イオフィフティーン,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10047,,0,
hBP05-022,R,0,アイラニ・イオフィフティーン,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10049,,0,
hBP05-022,SR,1,アイラニ・イオフィフティーン(パラレル),500,100,500 円,100 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10050,https://yuyu-tei.jp/buy/hocg/card/hbp05/10050,0,
hBP05-023,RR,0,アイラニ・イオフィフティーン,120,2,120 円,2 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10051,https://yuyu-tei.jp/buy/hocg/card/hbp05/10051,0,
hBP05-023,SR,1,アイラニ・イオフィフティーン(パラレル),420,50,420 円,50 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10052,https://yuyu-tei.jp/buy/hocg/card/hbp05/10052,0,
hBP05-023,UR,1,アイラニ・イオフィフティーン(パラレル),1780,1000,"1,780 円","1,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10053,https://yuyu-tei.jp/buy/hocg/card/hbp05/10053,0,
hBP05-024,R,0,AZKi,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10054,,0,
hBP05-024,SR,1,AZKi(パラレル),1280,700,"1,280 円",700 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10055,https://yuyu-tei.jp/buy/hocg/card/hbp05/10055,0,
hBP05-025,C,0,アキ・ローゼンタール,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10056,,0,
hBP05-025,S,1,アキ・ローゼンタール(パラレル),180,20,180 円,20 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10057,https://yuyu-tei.jp/buy/hocg/card/hbp05/10057,0,
hBP05-026,S,1,アキ・ローゼンタール(パラレル),180,10,180 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10059,https://yuyu-tei.jp/buy/hocg/card/hbp05/10059,0,
hBP05-026,U,0,アキ・ローゼンタール,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10058,,0,
hBP05-027,RR,0,アキ・ローゼンタール,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10060,,0,
hBP05-027,SR,1,アキ・ローゼンタール(パラレル),680,250,680 円,250 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10061,https://yuyu-tei.jp/buy/hocg/card/hbp05/10061,0,
hBP05-027,UR,1,アキ・ローゼンタール(パラレル),2480,900,"2,480 円",900 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10062,https://yuyu-tei.jp/buy/hocg/card/hbp05/10062,0,
hBP05-028,R,0,獅白ぼたん,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10063,,0,
hBP05-028,SR,1,獅白ぼたん(パラレル),500,100,500 円,100 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10064,https://yuyu-tei.jp/buy/hocg/card/hbp05/10064,0,
hBP05-029,R,0,儒烏風亭らでん,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10065,,0,
hBP05-029,SR,1,儒烏風亭らでん(パラレル),780,400,780 円,400 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10066,https://yuyu-tei.jp/buy/hocg/card/hbp05/10066,0,
hBP05-030,S,1,尾丸ポルカ(パラレル),220,10,220 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10068,https://yuyu-tei.jp/buy/hocg/card/hbp05/10068,0,
hBP05-030,U,0,尾丸ポルカ,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10067,,0,
hBP05-031,C,0,尾丸ポルカ,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10069,,0,
hBP05-031,P,1,尾丸ポルカ(パラレル/Vジャンプ),320,30,320 円,30 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10113,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10113,0,
hBP05-031,S,1,尾丸ポルカ(パラレル),220,5,220 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10070,https://yuyu-tei.jp/buy/hocg/card/hbp05/10070,0,
hBP05-032,S,1,尾丸ポルカ(パラレル),220,5,220 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10072,https://yuyu-tei.jp/buy/hocg/card/hbp05/10072,0,
hBP05-032,U,0,尾丸ポルカ,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10071,,0,
hBP05-033,R,0,尾丸ポルカ,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10073,,0,
hBP05-033,SR,1,尾丸ポルカ(パラレル),680,200,680 円,200 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10074,https://yuyu-tei.jp/buy/hocg/card/hbp05/10074,0,
hBP05-034,RR,0,尾丸ポルカ,180,10,180 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10075,https://yuyu-tei.jp/buy/hocg/card/hbp05/10075,0,
hBP05-034,SR,1,尾丸ポルカ(パラレル),780,250,780 円,250 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10076,https://yuyu-tei.jp/buy/hocg/card/hbp05/10076,0,
hBP05-034,UR,1,尾丸ポルカ(パラレル),7980,3000,"7,980 円","3,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10077,https://yuyu-tei.jp/buy/hocg/card/hbp05/10077,0,
hBP05-035,R,0,さくらみこ,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10078,,0,
hBP05-035,SR,1,さくらみこ(パラレル),1280,600,"1,280 円",600 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10079,https://yuyu-tei.jp/buy/hocg/card/hbp05/10079,0,
hBP05-036,C,0,星街すいせい,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10080,,0,
hBP05-036,P,1,星街すいせい(パラレル/ベーシックPRパック vol.8),24800,12000,"24,800 円","12,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10136,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10136,0,
hBP05-036,S,1,星街すいせい(パラレル),980,300,980 円,300 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10081,https://yuyu-tei.jp/buy/hocg/card/hbp05/10081,0,
hBP05-037,RR,0,星街すいせい,280,5,280 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10082,https://yuyu-tei.jp/buy/hocg/card/hbp05/10082,0,
hBP05-037,SR,1,星街すいせい(パラレル),1480,600,"1,480 円",600 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10083,https://yuyu-tei.jp/buy/hocg/card/hbp05/10083,0,
hBP05-037,UR,1,星街すいせい(パラレル),7980,4000,"7,980 円","4,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10084,https://yuyu-tei.jp/buy/hocg/card/hbp05/10084,0,
hBP05-038,R,0,モココ・アビスガード,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10085,,0,
hBP05-038,SR,1,モココ・アビスガード(パラレル),780,300,780 円,300 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10086,https://yuyu-tei.jp/buy/hocg/card/hbp05/10086,0,
hBP05-039,R,0,一条莉々華,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10087,,0,
hBP05-039,SR,1,一条莉々華(パラレル),580,200,580 円,200 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10088,https://yuyu-tei.jp/buy/hocg/card/hbp05/10088,0,
hBP05-040,S,1,miComet(パラレル),980,250,980 円,250 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10090,https://yuyu-tei.jp/buy/hocg/card/hbp05/10090,0,
hBP05-040,U,0,miComet,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10089,,0,
hBP05-041,S,1,猫又おかゆ(パラレル),220,30,220 円,30 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10092,https://yuyu-tei.jp/buy/hocg/card/hbp05/10092,0,
hBP05-041,U,0,猫又おかゆ,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10091,,0,
hBP05-042,C,0,猫又おかゆ,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10093,,0,
hBP05-042,S,1,猫又おかゆ(パラレル),320,50,320 円,50 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10094,https://yuyu-tei.jp/buy/hocg/card/hbp05/10094,0,
hBP05-043,S,1,猫又おかゆ(パラレル),1280,500,"1,280 円",500 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10096,https://yuyu-tei.jp/buy/hocg/card/hbp05/10096,0,
hBP05-043,U,0,猫又おかゆ,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10095,,0,
hBP05-044,R,0,猫又おかゆ,120,5,120 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10097,https://yuyu-tei.jp/buy/hocg/card/hbp05/10097,0,
hBP05-044,SR,1,猫又おかゆ(パラレル),1280,400,"1,280 円",400 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10098,https://yuyu-tei.jp/buy/hocg/card/hbp05/10098,0,
hBP05-045,RR,0,猫又おかゆ,320,10,320 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10099,https://yuyu-tei.jp/buy/hocg/card/hbp05/10099,0,
hBP05-045,SR,1,猫又おかゆ(パラレル),1480,500,"1,480 円",500 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10100,https://yuyu-tei.jp/buy/hocg/card/hbp05/10100,0,
hBP05-045,UR,1,猫又おかゆ(パラレル),7980,3000,"7,980 円","3,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10101,https://yuyu-tei.jp/buy/hocg/card/hbp05/10101,0,
hBP05-046,R,0,雪花ラミィ,50,2,50 円,2 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10102,https://yuyu-tei.jp/buy/hocg/card/hbp05/10102,0,
hBP05-046,SR,1,雪花ラミィ(パラレル),780,250,780 円,250 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10103,https://yuyu-tei.jp/buy/hocg/card/hbp05/10103,0,
hBP05-047,C,0,こぼ・かなえる,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10104,,0,
hBP05-047,S,1,こぼ・かなえる(パラレル),220,20,220 円,20 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10105,https://yuyu-tei.jp/buy/hocg/card/hbp05/10105,0,
hBP05-048,S,1,こぼ・かなえる(パラレル),180,5,180 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10107,https://yuyu-tei.jp/buy/hocg/card/hbp05/10107,0,
hBP05-048,U,0,こぼ・かなえる,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10106,,0,
hBP05-049,RR,0,こぼ・かなえる,120,2,120 円,2 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10108,https://yuyu-tei.jp/buy/hocg/card/hbp05/10108,0,
hBP05-049,SR,1,こぼ・かなえる(パラレル),420,100,420 円,100 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10109,https://yuyu-tei.jp/buy/hocg/card/hbp05/10109,0,
