card_code,rarity,is_parallel_name,name_ja,sell_price_jpy,buy_price_jpy,raw_sell_price_text,raw_buy_price_text,sell_url,buy_url,is_suspicious,error_message
hBP02-076,S,1,カスタムパソコン(パラレル),420,30,420 円,30 円,https://yuyu-tei.jp/sell/hocg/card/hbp02/10153,https://yuyu-tei.jp/buy/hocg/card/hbp02/10153,0,
hBP02-076,SR,1,カスタムパソコン(パラレル/獅白ぼたん),500,150,500 円,150 円,https://yuyu-tei.jp/sell/hocg/card/ohc01/10002,https://yuyu-tei.jp/buy/hocg/card/ohc01/10002,0,
hBP02-080,S,1,秘密結社holoX(パラレル),980,400,980 円,400 円,https://yuyu-tei.jp/sell/hocg/card/hbp02/10161,https://yuyu-tei.jp/buy/hocg/card/hbp02/10161,0,
hBP02-080,U,0,秘密結社holoX,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp02/10160,,0,
hSD01-016,C,0,春先のどか,280,100,280 円,100 円,https://yuyu-tei.jp/sell/hocg/card/hsd01/10016,https://yuyu-tei.jp/buy/hocg/card/hsd01/10016,0,
hSD01-016,C,1,春先のどか(パラレル/SD08・SD09),320,100,320 円,100 円,https://yuyu-tei.jp/sell/hocg/card/hsd08/10009,https://yuyu-tei.jp/buy/hocg/card/hsd08/10009,0,
hSD01-016,P,1,春先のどか(パラレル/トリオチャレンジ2025 Spring),79800,64000,"79,800 円","64,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10019,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10019,0,
hSD01-017,C,0,マネちゃん(hBP04),120,10,120 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp04/10218,https://yuyu-tei.jp/buy/hocg/card/hbp04/10218,0,
hSD01-017,P,1,マネちゃん(パラレル/ベーシックPRパック vol.3),1280,500,"1,280 円",500 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10008,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10008,0,
hSD01-017,S,1,マネちゃん(パラレル/hBP04),1980,1400,"1,980 円","1,400 円",https://yuyu-tei.jp/sell/hocg/card/hbp04/10219,https://yuyu-tei.jp/buy/hocg/card/hbp04/10219,0,
hSD06-001,OC,0,風真いろは,120,3,120 円,3 円,https://yuyu-tei.jp/sell/hocg/card/hsd06/10001,https://yuyu-tei.jp/buy/hocg/card/hsd06/10001,0,
hSD06-002,C,0,風真いろは,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hsd06/10002,,0,
hSD06-003,U,0,風真いろは,50,3,50 円,3 円,https://yuyu-tei.jp/sell/hocg/card/hsd06/10003,https://yuyu-tei.jp/buy/hocg/card/hsd06/10003,0,
hSD06-004,C,0,風真いろは,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hsd06/10004,,0,
hSD06-005,C,0,風真いろは,780,300,780 円,300 円,https://yuyu-tei.jp/sell/hocg/card/hsd06/10005,https://yuyu-tei.jp/buy/hocg/card/hsd06/10005,0,
hSD06-005,P,1,風真いろは(パラレル/ベーシックPRパック vol.8),1780,600,"1,780 円",600 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10039,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10039,0,
hSD06-006,P,1,風真いろは(パラレル/スーパーPRパック vol.3),6980,5000,"6,980 円","5,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10033,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10033,0,
hSD06-006,R,0,風真いろは,420,150,420 円,150 円,https://yuyu-tei.jp/sell/hocg/card/hsd06/10006,https://yuyu-tei.jp/buy/hocg/card/hsd06/10006,0,
hSD06-007,RR,0,風真いろは,320,20,320 円,20 円,https://yuyu-tei.jp/sell/hocg/card/hsd06/10007,https://yuyu-tei.jp/buy/hocg/card/hsd06/10007,0,
hSD06-007,SR,1,風真いろは(パラレル),1280,600,"1,280 円",600 円,https://yuyu-tei.jp/sell/hocg/card/hbp03/10231,https://yuyu-tei.jp/buy/hocg/card/hbp03/10231,0,
hSD06-008,P,1,博衣こより(パラレル/ベーシックPRパック vol.8),420,20,420 円,20 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10040,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10040,0,
hSD06-008,U,0,博衣こより,280,20,280 円,20 円,https://yuyu-tei.jp/sell/hocg/card/hsd06/10008,https://yuyu-tei.jp/buy/hocg/card/hsd06/10008,0,
hSD06-009,U,0,鷹嶺ルイ,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hsd06/10009,,0,
hSD06-010,U,0,ラプラス・ダークネス,120,3,120 円,3 円,https://yuyu-tei.jp/sell/hocg/card/hsd06/10010,https://yuyu-tei.jp/buy/hocg/card/hsd06/10010,0,
hSD06-011,C,0,ﾁｬｷ丸,680,300,680 円,300 円,https://yuyu-tei.jp/sell/hocg/card/hsd06/10011,https://yuyu-tei.jp/buy/hocg/card/hsd06/10011,0,
hSD06-011,P,1,ﾁｬｷ丸(パラレル/ベーシックPRパック vol.8),580,150,580 円,150 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10038,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10038,0,
hSD06-012,C,0,ぽこべぇ,320,150,320 円,150 円,https://yuyu-tei.jp/sell/hocg/card/hsd06/10012,https://yuyu-tei.jp/buy/hocg/card/hsd06/10012,0,
hY02-001,C,0,緑エール,80,2,80 円,2 円,https://yuyu-tei.jp/sell/hocg/card/yell01/10002,https://yuyu-tei.jp/buy/hocg/card/yell01/10002,0,
