card_code,rarity,is_parallel_name,name_ja,sell_price_jpy,buy_price_jpy,raw_sell_price_text,raw_buy_price_text,sell_url,buy_url,is_suspicious,error_message
hSD01-017,S,1,マネちゃん(パラレル/hBP04),1980,1400,"1,980 円","1,400 円",https://yuyu-tei.jp/sell/hocg/card/hbp04/10219,https://yuyu-tei.jp/buy/hocg/card/hbp04/10219,0,
hSD01-018,C,0,サブパソコン,120,10,120 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hsd01/10018,https://yuyu-tei.jp/buy/hocg/card/hsd01/10018,0,
hSD01-018,P,1,サブパソコン(パラレル/ベーシックPRパック vol.3),780,350,780 円,350 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10009,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10009,0,
hSD01-018,SR,1,サブパソコン(パラレル/姫森ルーナ),980,500,980 円,500 円,https://yuyu-tei.jp/sell/hocg/card/ohc01/10004,https://yuyu-tei.jp/buy/hocg/card/ohc01/10004,0,
hSD02-001,OC,0,百鬼あやめ,80,5,80 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hsd02/10001,https://yuyu-tei.jp/buy/hocg/card/hsd02/10001,0,
hSD02-002,C,0,百鬼あやめ,120,2,120 円,2 円,https://yuyu-tei.jp/sell/hocg/card/hsd02/10002,https://yuyu-tei.jp/buy/hocg/card/hsd02/10002,0,
hSD02-002,C,1,百鬼あやめ(パラレル/hBP06),80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10228,,0,
hSD02-002,HR,1,百鬼あやめ(パラレル/HR),12800,9000,"12,800 円","9,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp06/10234,https://yuyu-tei.jp/buy/hocg/card/hbp06/10234,0,
hSD02-002,P,1,百鬼あやめ(パラレル/ベーシックPRパック vol.4),680,200,680 円,200 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10015,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10015,0,
hSD02-003,C,0,百鬼あやめ,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hsd02/10003,,0,
hSD02-004,U,0,百鬼あやめ,220,50,220 円,50 円,https://yuyu-tei.jp/sell/hocg/card/hsd02/10004,https://yuyu-tei.jp/buy/hocg/card/hsd02/10004,0,
hSD02-005,C,0,百鬼あやめ,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hsd02/10005,,0,
hSD02-006,C,0,百鬼あやめ,180,30,180 円,30 円,https://yuyu-tei.jp/sell/hocg/card/hsd02/10006,https://yuyu-tei.jp/buy/hocg/card/hsd02/10006,0,
hSD02-007,P,1,百鬼あやめ(パラレル/ベーシックPRパック vol.3),2980,1600,"2,980 円","1,600 円",https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10010,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10010,0,
hSD02-007,U,0,百鬼あやめ,1980,900,"1,980 円",900 円,https://yuyu-tei.jp/sell/hocg/card/hsd02/10007,https://yuyu-tei.jp/buy/hocg/card/hsd02/10007,0,
hSD02-008,R,0,百鬼あやめ,220,20,220 円,20 円,https://yuyu-tei.jp/sell/hocg/card/hsd02/10008,https://yuyu-tei.jp/buy/hocg/card/hsd02/10008,0,
hSD02-009,RR,0,百鬼あやめ,320,100,320 円,100 円,https://yuyu-tei.jp/sell/hocg/card/hsd02/10009,https://yuyu-tei.jp/buy/hocg/card/hsd02/10009,0,
hSD02-009,SR,1,百鬼あやめ(パラレル),1780,700,"1,780 円",700 円,https://yuyu-tei.jp/sell/hocg/card/hbp02/10207,https://yuyu-tei.jp/buy/hocg/card/hbp02/10207,0,
hSD02-010,U,0,白上フブキ,80,5,80 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hsd02/10010,https://yuyu-tei.jp/buy/hocg/card/hsd02/10010,0,
hSD02-011,U,0,大神ミオ,50,2,50 円,2 円,https://yuyu-tei.jp/sell/hocg/card/hsd02/10011,https://yuyu-tei.jp/buy/hocg/card/hsd02/10011,0,
hSD02-012,P,1,いろはにほへっと あやふぶみ(パラレル/エクストリーマーカップ2025店舗予選-Spring-),320,30,320 円,30 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10013,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10013,0,
hSD02-012,U,0,いろはにほへっと あやふぶみ,120,2,120 円,2 円,https://yuyu-tei.jp/sell/hocg/card/hsd02/10012,https://yuyu-tei.jp/buy/hocg/card/hsd02/10012,0,
hSD02-013,C,0,阿修羅＆羅刹,500,200,500 円,200 円,https://yuyu-tei.jp/sell/hocg/card/hsd02/10013,https://yuyu-tei.jp/buy/hocg/card/hsd02/10013,0,
hSD02-014,C,0,ぽよ余,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hsd02/10014,,0,
hSD02-014,P,1,ぽよ余(パラレル/ベーシックPRパック vol.8),500,30,500 円,30 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10036,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10036,0,
hY03-001,C,0,赤エール,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/yell01/10003,,0,
